chrom,start,end,foxa2_normal_like_atac,foxa2_abnormal_like_atac,delta_abnormal_minus_normal,absolute_delta,bin_label
chr3,86000000,86500000,2.085375540597098,0.38747765941004597,-1.6978978811870522,1.6978978811870522,chr3:86000000-86500000
chr3,86500000,87000000,1.624537417763158,0.0,-1.624537417763158,1.624537417763158,chr3:86500000-87000000
chr3,87000000,87500000,8.417044310600277,13.38144196042363,4.964397649823352,4.964397649823352,chr3:87000000-87500000
chr3,87500000,88000000,1.3000656486843738,0.0,-1.3000656486843738,1.3000656486843738,chr3:87500000-88000000
chr3,88000000,88500000,26.210526944651974,34.23105068846397,8.020523743811992,8.020523743811992,chr3:88000000-88500000
chr3,88500000,89000000,0.0,0.0,0.0,0.0,chr3:88500000-89000000
chr3,89000000,89500000,1.3086161082927728,1.0866030869980203,-0.22201302129475242,0.22201302129475242,chr3:89000000-89500000
chr3,89500000,90000000,1.9726525878906251,0.5812164531862604,-1.3914361347043647,1.3914361347043647,chr3:89500000-90000000
chr3,90000000,90500000,0.40613432491526885,0.0,-0.40613432491526885,0.40613432491526885,chr3:90000000-90500000
chr3,90500000,91000000,0.0,0.0,0.0,0.0,chr3:90500000-91000000
chr3,91000000,91500000,0.0,0.0,0.0,0.0,chr3:91000000-91500000
chr3,91500000,92000000,0.0,0.0,0.0,0.0,chr3:91500000-92000000
chr3,92000000,92500000,0.0,0.0,0.0,0.0,chr3:92000000-92500000
chr3,92500000,93000000,0.0,0.0,0.0,0.0,chr3:92500000-93000000
chr3,93000000,93500000,0.0,0.0,0.0,0.0,chr3:93000000-93500000
chr3,93500000,94000000,14.2258951752648,19.072323874529573,4.846428699264774,4.846428699264774,chr3:93500000-94000000
chr3,94000000,94500000,6.948716201432611,7.390622204450791,0.44190600301817984,0.44190600301817984,chr3:94000000-94500000
chr3,94500000,95000000,0.0,0.0,0.0,0.0,chr3:94500000-95000000
chr3,95000000,95500000,5.2217273019239965,3.137065047708839,-2.0846622542151576,2.0846622542151576,chr3:95000000-95500000
chr3,95500000,96000000,1.8555313307167127,0.6856272385527183,-1.1699040921639945,1.1699040921639945,chr3:95500000-96000000
chr3,96000000,96500000,3.7046557146680943,1.6874362202221627,-2.0172194944459316,2.0172194944459316,chr3:96000000-96500000
chr3,96500000,97000000,8.876935871245584,14.43354198873675,5.556606117491166,5.556606117491166,chr3:96500000-97000000
chr3,97000000,97500000,11.659981562382562,15.836347745433791,4.176366183051229,4.176366183051229,chr3:97000000-97500000
chr3,97500000,98000000,10.972365819700912,14.073188513282082,3.1008226935811702,3.1008226935811702,chr3:97500000-98000000
chr3,98000000,98500000,21.70136179751077,21.947028986838887,0.24566718932811682,0.24566718932811682,chr3:98000000-98500000
chr3,98500000,99000000,28.186208126619565,20.96135556804161,-7.224852558577954,7.224852558577954,chr3:98500000-99000000
chr3,99000000,99500000,5.064156379778126,0.1937388361716757,-4.87041754360645,4.87041754360645,chr3:99000000-99500000
chr3,99500000,100000000,6.5791314447440055,8.877537928942468,2.2984064841984626,2.2984064841984626,chr3:99500000-100000000
chr3,100000000,100500000,18.16576656576728,21.19964159509655,3.03387502932927,3.03387502932927,chr3:100000000-100500000
chr3,100500000,101000000,7.2934588350542215,3.2552543711638493,-4.038204463890372,4.038204463890372,chr3:100500000-101000000
chr3,101000000,101500000,33.44695639059138,39.35353920275948,5.9065828121680966,5.9065828121680966,chr3:101000000-101500000
chr3,101500000,102000000,21.93156072496164,24.2260337050657,2.294472980104061,2.294472980104061,chr3:101500000-102000000
chr3,102000000,102500000,6.429323389212673,5.087108697650997,-1.3422146915616757,1.3422146915616757,chr3:102000000-102500000
chr3,102500000,103000000,1.8455052014403486,2.3403804061033116,0.494875204662963,0.494875204662963,chr3:102500000-103000000
chr3,103000000,103500000,1.9726525850714491,0.0,-1.9726525850714491,1.9726525850714491,chr3:103000000-103500000
chr3,103500000,104000000,10.122952920153917,17.856298833999414,7.733345913845497,7.733345913845497,chr3:103500000-104000000
chr3,104000000,104500000,9.173361607093604,0.2906082386278924,-8.88275336846571,8.88275336846571,chr3:104000000-104500000
chr3,104500000,105000000,1.6931967553795415,0.0,-1.6931967553795415,1.6931967553795415,chr3:104500000-105000000
chr3,105000000,105500000,34.31690153822633,57.52962859450765,23.212727056281317,23.212727056281317,chr3:105000000-105500000
chr3,105500000,106000000,16.593169436723393,20.483239537577894,3.8900701008545013,3.8900701008545013,chr3:105500000-106000000
chr3,106000000,106500000,0.5910844135129938,1.664745231254296,1.0736608177413023,1.0736608177413023,chr3:106000000-106500000
chr3,106500000,107000000,3.9628929965886672,5.251174135561342,1.2882811389726752,1.2882811389726752,chr3:106500000-107000000
chr3,107000000,107500000,20.971308061426758,47.178957255175156,26.2076491937484,26.2076491937484,chr3:107000000-107500000
chr3,107500000,108000000,12.365555672345488,15.205250442522585,2.839694770177097,2.839694770177097,chr3:107500000-108000000
chr3,108000000,108500000,8.358988002807193,11.242512516977449,2.883524514170256,2.883524514170256,chr3:108000000-108500000
chr3,108500000,109000000,6.319657519862723,6.13352365737303,-0.18613386248969288,0.18613386248969288,chr3:108500000-109000000
chr3,109000000,109500000,17.415703500354425,7.313366787145636,-10.10233671320879,10.10233671320879,chr3:109000000-109500000
chr3,109500000,110000000,1.157082964239583,0.6780858786709337,-0.4789970855686493,0.4789970855686493,chr3:109500000-110000000
chr3,110000000,110500000,6.272302279514006,3.836677566317743,-2.4356247131962636,2.4356247131962636,chr3:110000000-110500000
chr3,110500000,111000000,31.769426123583052,50.3798766226078,18.61045049902475,18.61045049902475,chr3:110500000-111000000
chr3,111000000,111500000,9.169083955954822,11.747895255610727,2.5788112996559054,2.5788112996559054,chr3:111000000-111500000
chr3,111500000,112000000,11.878652023016127,13.274699735779803,1.3960477127636768,1.3960477127636768,chr3:111500000-112000000
chr3,112000000,112500000,43.52797173640071,43.19843604172423,-0.3295356946764798,0.3295356946764798,chr3:112000000-112500000
chr3,112500000,113000000,13.118028792303186,16.00407263609394,2.8860438437907554,2.8860438437907554,chr3:112500000-113000000
chr3,113000000,113500000,19.89891949790926,27.281241875661774,7.382322377752512,7.382322377752512,chr3:113000000-113500000
chr3,113500000,114000000,28.109011661857345,22.854920120892736,-5.254091540964609,5.254091540964609,chr3:113500000-114000000
chr3,114000000,114500000,6.7673265788096435,9.331039171820606,2.5637125930109628,2.5637125930109628,chr3:114000000-114500000
chr3,114500000,115000000,25.24276477522386,26.68041938215154,1.4376546069276799,1.4376546069276799,chr3:114500000-115000000
chr3,115000000,115500000,8.349019588560195,15.674017156677476,7.324997568117281,7.324997568117281,chr3:115000000-115500000
chr3,115500000,116000000,13.215591343137548,14.482751931004374,1.267160587866826,1.267160587866826,chr3:115500000-116000000
chr3,116000000,116500000,1.148076689749053,0.6780858333641885,-0.4699908563848646,0.4699908563848646,chr3:116000000-116500000
chr3,116500000,117000000,2.8210072449526113,5.829658479916751,3.0086512349641397,3.0086512349641397,chr3:116500000-117000000
chr3,117000000,117500000,6.26205623629595,3.571231886317702,-2.6908243499782483,2.6908243499782483,chr3:117000000-117500000
chr3,117500000,118000000,3.979547541522731,2.723295790565099,-1.2562517509576319,1.2562517509576319,chr3:117500000-118000000
chr3,118000000,118500000,9.086036206132137,4.688616808240452,-4.397419397891685,4.397419397891685,chr3:118000000-118500000
chr3,118500000,119000000,6.445512863901857,12.654404614673968,6.2088917507721115,6.2088917507721115,chr3:118500000-119000000
chr3,119000000,119500000,18.34608071597434,18.60455959809078,0.25847888211643877,0.25847888211643877,chr3:119000000-119500000
chr3,119500000,120000000,35.86355946662751,41.049698532242985,5.186139065615478,5.186139065615478,chr3:119500000-120000000
chr3,120000000,120500000,30.53599258220431,27.065373855511172,-3.4706187266931394,3.4706187266931394,chr3:120000000-120500000
chr3,120500000,121000000,4.316506197734648,14.63404007542852,10.317533877693872,10.317533877693872,chr3:120500000-121000000
chr3,121000000,121500000,16.28598803293447,17.707013868959702,1.4210258360252332,1.4210258360252332,chr3:121000000-121500000
chr3,121500000,122000000,7.2520131907805645,14.806888613722599,7.554875422942034,7.554875422942034,chr3:121500000-122000000
chr3,122000000,122500000,18.18794618937596,27.470961943903653,9.283015754527693,9.283015754527693,chr3:122000000-122500000
chr3,122500000,123000000,25.643152021173968,26.46571488772889,0.8225628665549216,0.8225628665549216,chr3:122500000-123000000
chr3,123000000,123500000,14.496297639000087,16.440529100590442,1.9442314615903555,1.9442314615903555,chr3:123000000-123500000
chr3,123500000,124000000,9.430636351431371,8.943859648495502,-0.4867767029358685,0.4867767029358685,chr3:123500000-124000000
chr3,124000000,124500000,16.11676022503475,14.314964632631579,-1.8017955924031703,1.8017955924031703,chr3:124000000-124500000
chr3,124500000,125000000,18.582943477647863,24.863784949686988,6.280841472039125,6.280841472039125,chr3:124500000-125000000
chr3,125000000,125500000,25.68803574262736,24.34337861096911,-1.3446571316582485,1.3446571316582485,chr3:125000000-125500000
chr3,125500000,126000000,23.92324160488592,27.119783299389034,3.1965416945031144,3.1965416945031144,chr3:125500000-126000000
chr3,126000000,126500000,74.9025087119963,72.15806581791053,-2.744442894085779,2.744442894085779,chr3:126000000-126500000
chr3,126500000,127000000,9.037929951762937,14.033550425262806,4.995620473499869,4.995620473499869,chr3:126500000-127000000
chr3,127000000,127500000,16.562727551198208,19.752050168756973,3.1893226175587657,3.1893226175587657,chr3:127000000-127500000
chr3,127500000,128000000,21.178160905874442,22.7037720884077,1.5256111825332574,1.5256111825332574,chr3:127500000-128000000
chr3,128000000,128500000,13.262263544256056,17.039416520436045,3.7771529761799894,3.7771529761799894,chr3:128000000-128500000
chr3,128500000,129000000,28.956254592445344,31.297200916670807,2.340946324225463,2.340946324225463,chr3:128500000-129000000
chr3,129000000,129500000,19.12167992971667,24.858015339275877,5.7363354095592065,5.7363354095592065,chr3:129000000-129500000
chr3,129500000,130000000,25.290208591156258,30.136168342504163,4.845959751347905,4.845959751347905,chr3:129500000-130000000
chr3,130000000,130500000,11.190533761065714,14.30219511069984,3.111661349634126,3.111661349634126,chr3:130000000-130500000
chr3,130500000,131000000,26.05349917082909,43.101717081501256,17.048217910672165,17.048217910672165,chr3:130500000-131000000
chr3,131000000,131500000,24.787982723577237,27.704188887548263,2.916206163971026,2.916206163971026,chr3:131000000-131500000
chr3,131500000,132000000,1.481151501657646,1.2278295280771472,-0.2533219735804988,0.2533219735804988,chr3:131500000-132000000
chr3,132000000,132500000,29.874968372548913,41.17834932750663,11.303380954957717,11.303380954957717,chr3:132000000-132500000
chr3,132500000,133000000,4.290567886678229,1.2503094966252914,-3.040258390052937,3.040258390052937,chr3:132500000-133000000
chr3,133000000,133500000,20.612338163020194,16.371579994736035,-4.2407581682841595,4.2407581682841595,chr3:133000000-133500000
chr3,133500000,134000000,16.40743868220523,10.95709301348603,-5.450345668719198,5.450345668719198,chr3:133500000-134000000
chr3,134000000,134500000,28.462845061209894,25.233884517146382,-3.2289605440635114,3.2289605440635114,chr3:134000000-134500000
chr3,134500000,135000000,13.906366774133668,11.295609544377522,-2.610757229756146,2.610757229756146,chr3:134500000-135000000
chr3,135000000,135500000,0.9863262511136239,1.7781726260257913,0.7918463749121674,0.7918463749121674,chr3:135000000-135500000
chr3,135500000,136000000,50.610673007464484,57.23591859278135,6.625245585316868,6.625245585316868,chr3:135500000-136000000
chr3,136000000,136500000,34.024461204360534,48.95192708856728,14.927465884206747,14.927465884206747,chr3:136000000-136500000
chr3,136500000,137000000,18.168943083611392,22.473747397987385,4.304804314375993,4.304804314375993,chr3:136500000-137000000
chr3,137000000,137500000,1.9331601650173433,0.0,-1.9331601650173433,1.9331601650173433,chr3:137000000-137500000
chr3,137500000,138000000,7.746574151543573,12.160540357212305,4.413966205668732,4.413966205668732,chr3:137500000-138000000
chr3,138000000,138500000,15.964982755003499,20.588907573766537,4.623924818763038,4.623924818763038,chr3:138000000-138500000
chr3,138500000,139000000,17.185986280170724,18.649480391557873,1.4634941113871491,1.4634941113871491,chr3:138500000-139000000
chr3,139000000,139500000,10.294039954183296,16.32391563860774,6.029875684424445,6.029875684424445,chr3:139000000-139500000
chr3,139500000,140000000,2.29690634789292,2.841119853402044,0.544213505509124,0.544213505509124,chr3:139500000-140000000
chr3,140000000,140500000,4.087460847836965,2.459170709425403,-1.628290138411562,1.628290138411562,chr3:140000000-140500000
chr3,140500000,141000000,5.837838923899556,12.194682449723595,6.35684352582404,6.35684352582404,chr3:140500000-141000000
chr3,141000000,141500000,14.661487917880727,20.25938405429391,5.597896136413183,5.597896136413183,chr3:141000000-141500000
chr3,141500000,142000000,10.77918167967144,23.46543077794847,12.68624909827703,12.68624909827703,chr3:141500000-142000000
chr3,142000000,142500000,14.199932858465711,16.349681542888653,2.149748684422942,2.149748684422942,chr3:142000000-142500000
chr3,142500000,143000000,14.377543297440743,16.721696985053455,2.344153687612712,2.344153687612712,chr3:142500000-143000000
chr3,143000000,143500000,2.2627712412359653,2.009463133772222,-0.2533081074637433,0.2533081074637433,chr3:143000000-143500000
chr3,143500000,144000000,29.202174088373695,47.1377115508297,17.935537462456004,17.935537462456004,chr3:143500000-144000000
chr3,144000000,144500000,2.745634048619637,0.29060822284867616,-2.455025825770961,2.455025825770961,chr3:144000000-144500000
chr3,144500000,145000000,2.142985327449846,0.2906082228486761,-1.8523771046011697,1.8523771046011697,chr3:144500000-145000000
chr3,145000000,145500000,3.829128333581645,6.102773107084117,2.273644773502472,2.273644773502472,chr3:145000000-145500000
chr3,145500000,146000000,21.768775865628037,29.85048187860022,8.081706012972184,8.081706012972184,chr3:145500000-146000000
chr3,146000000,146500000,10.833922292510726,12.338410747475617,1.504488454964891,1.504488454964891,chr3:146000000-146500000
chr3,146500000,147000000,14.831555129716982,7.303487771155498,-7.528067358561484,7.528067358561484,chr3:146500000-147000000
chr3,147000000,147500000,14.83155512971698,19.955098981656906,5.123543851939926,5.123543851939926,chr3:147000000-147500000
chr3,147500000,148000000,4.710635729613734,1.3944694962531061,-3.3161662333606277,3.3161662333606277,chr3:147500000-148000000
chr3,148000000,148500000,16.442912679082074,18.25676372162363,1.8138510425415575,1.8138510425415575,chr3:148000000-148500000
chr3,148500000,149000000,19.4660701844197,19.546546302768427,0.08047611834872725,0.08047611834872725,chr3:148500000-149000000
chr3,149000000,149500000,13.143746506086796,13.040183599056675,-0.1035629070301205,0.1035629070301205,chr3:149000000-149500000
chr3,149500000,150000000,17.218111983424272,20.113622657917926,2.8955106744936536,2.8955106744936536,chr3:149500000-150000000
chr3,150000000,150500000,31.570344033398733,35.53573159677834,3.9653875633796076,3.9653875633796076,chr3:150000000-150500000
chr3,150500000,151000000,11.279919504449468,7.288732539037372,-3.991186965412097,3.991186965412097,chr3:150500000-151000000
chr3,151000000,151500000,6.2389031292401596,5.843737004892395,-0.39516612434776466,0.39516612434776466,chr3:151000000-151500000
chr3,151500000,152000000,10.089994612966123,17.622368061470723,7.5323734485046,7.5323734485046,chr3:151500000-152000000
chr3,152000000,152500000,9.71902298932725,7.17992566309235,-2.5390973262349004,2.5390973262349004,chr3:152000000-152500000
chr3,152500000,153000000,32.94416701902898,70.05003191373098,37.105864894701995,37.105864894701995,chr3:152500000-153000000
chr3,153000000,153500000,3.5873609466293805,2.8780563081319914,-0.7093046384973891,0.7093046384973891,chr3:153000000-153500000
chr3,153500000,154000000,19.46503259887462,27.689090256911612,8.224057658036994,8.224057658036994,chr3:153500000-154000000
chr3,154000000,154500000,7.828776337863967,11.265507993495028,3.4367316556310605,3.4367316556310605,chr3:154000000-154500000
chr3,154500000,155000000,12.918865861490714,12.496378770712868,-0.42248709077784596,0.42248709077784596,chr3:154500000-155000000
chr3,155000000,155500000,4.715247503378093,4.786412688625639,0.07116518524754589,0.07116518524754589,chr3:155000000-155500000
chr3,155500000,156000000,29.440661454304113,36.46748396181258,7.02682250750847,7.02682250750847,chr3:155500000-156000000
chr3,156000000,156500000,23.616998603685335,33.51414501131841,9.897146407633077,9.897146407633077,chr3:156000000-156500000
chr3,156500000,157000000,42.97349822489053,48.496155139636805,5.522656914746278,5.522656914746278,chr3:156500000-157000000
chr3,157000000,157500000,1.110692018995098,1.8632307372626267,0.7525387182675287,0.7525387182675287,chr3:157000000-157500000
chr3,157500000,158000000,7.104575620878727,15.057531163434904,7.952955542556177,7.952955542556177,chr3:157500000-158000000
chr3,158000000,158500000,9.901209479383711,7.474497117979101,-2.4267123614046104,2.4267123614046104,chr3:158000000-158500000
chr3,158500000,159000000,8.51954128391037,14.65711611349332,6.137574829582951,6.137574829582951,chr3:158500000-159000000
chr3,159000000,159500000,16.79687119521416,20.095894098006813,3.299022902792654,3.299022902792654,chr3:159000000-159500000
chr3,159500000,160000000,6.3978529865117535,5.358063937533643,-1.0397890489781103,1.0397890489781103,chr3:159500000-160000000
chr3,160000000,160500000,21.480405909200734,26.554735862418568,5.074329953217834,5.074329953217834,chr3:160000000-160500000
chr3,160500000,161000000,12.429120408203698,19.981361841148793,7.552241432945095,7.552241432945095,chr3:160500000-161000000
chr3,161000000,161500000,4.872970988225743,13.615050711057497,8.742079722831754,8.742079722831754,chr3:161000000-161500000
chr3,161500000,162000000,1.5348043741960502,0.0,-1.5348043741960502,1.5348043741960502,chr3:161500000-162000000
chr3,162000000,162500000,0.0,0.0,0.0,0.0,chr3:162000000-162500000
chr3,162500000,163000000,0.17405757548646156,0.0,-0.17405757548646156,0.17405757548646156,chr3:162500000-163000000
chr3,163000000,163500000,0.7542495165175829,0.0,-0.7542495165175829,0.7542495165175829,chr3:163000000-163500000
chr3,163500000,164000000,0.0,0.0,0.0,0.0,chr3:163500000-164000000
chr3,164000000,164500000,6.125244140625,5.5080325436282465,-0.6172115969967535,0.6172115969967535,chr3:164000000-164500000
chr3,164500000,165000000,5.9381383563796355,3.2681860864560948,-2.6699522699235407,2.6699522699235407,chr3:164500000-165000000
chr3,165000000,165500000,5.069210123265882,4.191919427091063,-0.8772906961748186,0.8772906961748186,chr3:165000000-165500000
chr3,165500000,166000000,4.820612082918326,4.875500921637079,0.05488883871875316,0.05488883871875316,chr3:165500000-166000000
chr3,166000000,166500000,0.0,0.0,0.0,0.0,chr3:166000000-166500000
chr3,166500000,167000000,3.8417043098687165,3.2506157121312924,-0.5910885977374241,0.5910885977374241,chr3:166500000-167000000
chr3,167000000,167500000,12.547995662641249,38.01641468001775,25.468419017376505,25.468419017376505,chr3:167000000-167500000
chr3,167500000,168000000,27.925162878089747,26.191834243831202,-1.7333286342585446,1.7333286342585446,chr3:167500000-168000000
chr3,168000000,168500000,5.230012736086731,4.628946389889421,-0.6010663461973094,0.6010663461973094,chr3:168000000-168500000
chr3,168500000,169000000,3.0738832056132424,2.6227885262693786,-0.4510946793438637,0.4510946793438637,chr3:168500000-169000000
chr3,169000000,169500000,22.358961944301715,14.914680989532089,-7.444280954769626,7.444280954769626,chr3:169000000-169500000
chr3,169500000,170000000,14.886148834395097,21.66474356230868,6.778594727913582,6.778594727913582,chr3:169500000-170000000
chr3,170000000,170500000,23.894138802694435,28.898430189841065,5.00429138714663,5.00429138714663,chr3:170000000-170500000
chr3,170500000,171000000,17.258620691996303,15.071769954138022,-2.186850737858281,2.186850737858281,chr3:170500000-171000000
chr3,171000000,171500000,10.388830583744548,14.710851598586332,4.322021014841784,4.322021014841784,chr3:171000000-171500000
chr3,171500000,172000000,12.056802753591352,14.067210925097609,2.0104081715062563,2.0104081715062563,chr3:171500000-172000000
chr3,172000000,172500000,10.661829372783703,12.994888780274799,2.3330594074910955,2.3330594074910955,chr3:172000000-172500000
chr3,172500000,173000000,7.987500821880974,4.864117652421237,-3.1233831694597365,3.1233831694597365,chr3:172500000-173000000
chr3,173000000,173500000,1.0365380762749423,3.6774593141903034,2.640921237915361,2.640921237915361,chr3:173000000-173500000
chr3,173500000,174000000,2.091928417202485,2.131127038301851,0.039198621099366004,0.039198621099366004,chr3:173500000-174000000
chr3,174000000,174500000,15.906764660580569,20.066422044577276,4.1596573839967075,4.1596573839967075,chr3:174000000-174500000
chr3,174500000,175000000,4.691902132421992,7.618379837484906,2.926477705062914,2.926477705062914,chr3:174500000-175000000
chr3,175000000,175500000,3.8269164358932946,3.2011271488778883,-0.6257892870154063,0.6257892870154063,chr3:175000000-175500000
chr3,175500000,176000000,3.431747878287908,1.6935729405749764,-1.7381749377129314,1.7381749377129314,chr3:175500000-176000000
chr3,176000000,176500000,1.9787779931064289,1.9852556985357,0.006477705429271063,0.006477705429271063,chr3:176000000-176500000
chr3,176500000,177000000,18.495244775211788,26.3162276479373,7.820982872725512,7.820982872725512,chr3:176500000-177000000
chr3,177000000,177500000,19.689341971163316,18.7955634088262,-0.8937785623371148,0.8937785623371148,chr3:177000000-177500000
chr3,177500000,178000000,6.981689552992496,8.714894839202811,1.7332052862103158,1.7332052862103158,chr3:177500000-178000000
chr3,178000000,178500000,3.1649163925438595,1.6053130139802632,-1.5596033785635963,1.5596033785635963,chr3:178000000-178500000
chr3,178500000,179000000,28.46825317024308,40.46869560315487,12.00044243291179,12.00044243291179,chr3:178500000-179000000
chr3,179000000,179500000,16.909744505683783,24.21629506820493,7.306550562521146,7.306550562521146,chr3:179000000-179500000
chr3,179500000,180000000,4.017990522540983,0.0,-4.017990522540983,4.017990522540983,chr3:179500000-180000000
chr3,180000000,180500000,14.17831367469104,11.795322029278772,-2.382991645412268,2.382991645412268,chr3:180000000-180500000
chr3,180500000,181000000,22.00740043934254,34.2124262707828,12.20502583144026,12.20502583144026,chr3:180500000-181000000
chr3,181000000,181500000,4.31521536322953,1.7928031705815657,-2.5224121926479643,2.5224121926479643,chr3:181000000-181500000
chr3,181500000,182000000,4.648655186745268,5.036273557014895,0.3876183702696272,0.3876183702696272,chr3:181500000-182000000
chr3,182000000,182500000,14.114478443601286,4.547498355860984,-9.566980087740301,9.566980087740301,chr3:182000000-182500000
chr3,182500000,183000000,12.10260070927736,18.01168285348013,5.909082144202772,5.909082144202772,chr3:182500000-183000000
chr3,183000000,183500000,15.623111056388327,17.77476927075316,2.1516582143648346,2.1516582143648346,chr3:183000000-183500000
chr3,183500000,184000000,27.59770762157789,25.485453953715922,-2.1122536678619674,2.1122536678619674,chr3:183500000-184000000
chr3,184000000,184500000,29.253724566512865,32.952619882454705,3.69889531594184,3.69889531594184,chr3:184000000-184500000
chr3,184500000,185000000,9.15136212079163,8.950623318135264,-0.20073880265636568,0.20073880265636568,chr3:184500000-185000000
chr3,185000000,185500000,10.714654576676843,12.698786270683074,1.9841316940062317,1.9841316940062317,chr3:185000000-185500000
chr3,185500000,186000000,19.81424602781858,30.076293367856817,10.262047340038237,10.262047340038237,chr3:185500000-186000000
chr3,186000000,186500000,16.959502642874742,22.150262026209138,5.190759383334395,5.190759383334395,chr3:186000000-186500000
chr3,186500000,187000000,29.959065411305556,32.34260134634735,2.3835359350417953,2.3835359350417953,chr3:186500000-187000000
chr3,187000000,187500000,104.42889162583208,104.26153313919013,-0.16735848664194464,0.16735848664194464,chr3:187000000-187500000
chr3,187500000,188000000,22.067248120330575,17.045919592418873,-5.021328527911702,5.021328527911702,chr3:187500000-188000000
chr3,188000000,188500000,9.231287498685104,7.221246879382609,-2.0100406193024947,2.0100406193024947,chr3:188000000-188500000
chr3,188500000,189000000,39.42611853428899,41.82845683399188,2.4023382997028904,2.4023382997028904,chr3:188500000-189000000
chr3,189000000,189500000,3.350229819412219,2.9890021426602233,-0.36122767675199574,0.36122767675199574,chr3:189000000-189500000
chr3,189500000,190000000,18.951915038501948,5.0816534995046805,-13.870261538997267,13.870261538997267,chr3:189500000-190000000
chr3,190000000,190500000,15.420817345713642,23.918355104075243,8.4975377583616,8.4975377583616,chr3:190000000-190500000
chr3,190500000,191000000,11.687135570861239,13.220811731311674,1.533676160450435,1.533676160450435,chr3:190500000-191000000
chr3,191000000,191500000,11.067813963874002,15.969060084929687,4.901246121055685,4.901246121055685,chr3:191000000-191500000
chr3,191500000,192000000,2.953299270601872,2.014838979082277,-0.9384602915195948,0.9384602915195948,chr3:191500000-192000000
chr3,192000000,192500000,4.747023330559834,4.630918691978867,-0.11610463858096676,0.11610463858096676,chr3:192000000-192500000
chr3,192500000,193000000,2.9469257207877853,5.348953735224314,2.402028014436529,2.402028014436529,chr3:192500000-193000000
chr3,193000000,193500000,14.017759368871548,13.06171703256569,-0.9560423363058579,0.9560423363058579,chr3:193000000-193500000
chr3,193500000,194000000,61.61330020425352,59.45682473140921,-2.1564754728443063,2.1564754728443063,chr3:193500000-194000000
chr3,194000000,194500000,26.334218306294353,23.782890070848904,-2.5513282354454496,2.5513282354454496,chr3:194000000-194500000
chr3,194500000,195000000,9.663689285870447,12.039867927635607,2.3761786417651596,2.3761786417651596,chr3:194500000-195000000
chr3,195000000,195500000,21.679084301419877,22.534890742098177,0.8558064406783004,0.8558064406783004,chr3:195000000-195500000
chr3,195500000,196000000,28.60989411622081,34.71220881185683,6.1023146956360215,6.1023146956360215,chr3:195500000-196000000
chr3,196000000,196500000,21.202961033689494,26.345542893327178,5.1425818596376836,5.1425818596376836,chr3:196000000-196500000
chr3,196500000,197000000,18.441706004720203,23.632157126874286,5.190451122154084,5.190451122154084,chr3:196500000-197000000
chr3,197000000,197500000,13.245343500833721,15.19686490484075,1.9515214040070283,1.9515214040070283,chr3:197000000-197500000
chr3,197500000,198000000,19.508616072415,21.401401293773617,1.8927852213586185,1.8927852213586185,chr3:197500000-198000000
chr3,198000000,198022430,0.0,0.0,0.0,0.0,chr3:198000000-198022430
chr4,0,500000,25.799625315883628,32.51176663390519,6.712141318021562,6.712141318021562,chr4:0-500000
chr4,500000,1000000,58.828206671820034,65.96378390056782,7.135577228747785,7.135577228747785,chr4:500000-1000000
chr4,1000000,1500000,48.920434101314235,47.11589688988213,-1.8045372114321054,1.8045372114321054,chr4:1000000-1500000
chr4,1500000,2000000,37.61510816560724,53.53598944309028,15.92088127748304,15.92088127748304,chr4:1500000-2000000
chr4,2000000,2500000,28.199361780179757,34.119426831139045,5.920065050959288,5.920065050959288,chr4:2000000-2500000
chr4,2500000,3000000,48.36601386025715,49.732905630027325,1.3668917697701772,1.3668917697701772,chr4:2500000-3000000
chr4,3000000,3500000,25.65147616522204,26.519952654219015,0.8684764889969756,0.8684764889969756,chr4:3000000-3500000
chr4,3500000,4000000,20.951855133406035,23.387212015741056,2.4353568823350216,2.4353568823350216,chr4:3500000-4000000
chr4,4000000,4500000,12.759014090767469,15.428535279467065,2.669521188699596,2.669521188699596,chr4:4000000-4500000
chr4,4500000,5000000,6.3147627818614165,16.34737101387295,10.032608232011535,10.032608232011535,chr4:4500000-5000000
chr4,5000000,5500000,3.4579280845762446,1.8192859340718883,-1.6386421505043562,1.6386421505043562,chr4:5000000-5500000
chr4,5500000,6000000,4.286331285321049,9.221976542512383,4.935645257191334,4.935645257191334,chr4:5500000-6000000
chr4,6000000,6500000,10.735217272736362,12.854543030149161,2.119325757412799,2.119325757412799,chr4:6000000-6500000
chr4,6500000,7000000,36.421745147932825,41.08236229529209,4.660617147359268,4.660617147359268,chr4:6500000-7000000
chr4,7000000,7500000,20.989395302598314,22.055460519946777,1.0660652173484628,1.0660652173484628,chr4:7000000-7500000
chr4,7500000,8000000,12.256548692799194,12.214360198676673,-0.0421884941225219,0.0421884941225219,chr4:7500000-8000000
chr4,8000000,8500000,21.12573913869227,28.496827279560215,7.371088140867943,7.371088140867943,chr4:8000000-8500000
chr4,8500000,9000000,11.407132210728108,2.717612059688547,-8.689520151039561,8.689520151039561,chr4:8500000-9000000
chr4,9000000,9500000,44.071104209945894,50.598470784798295,6.527366574852401,6.527366574852401,chr4:9000000-9500000
chr4,9500000,10000000,14.289769652727529,12.660213643461137,-1.6295560092663912,1.6295560092663912,chr4:9500000-10000000
chr4,10000000,10500000,16.02334818125439,21.950142083211528,5.9267939019571365,5.9267939019571365,chr4:10000000-10500000
